ID,Topic,Difficulty,Question,Option1,Correct1,Option2,Correct2,Option3,Correct3,Option4,Correct4
59,geography,EASY,Which desert is located in Australia. ,Gobi,FALSE,Sahara,FALSE,Atacama,FALSE,Great Victoria,TRUE
60,geography,EASY,What is the capital of Turkey. ,Izmir,FALSE,Istanbul,FALSE,Ankara,TRUE,Bursa,FALSE
61,geography,EASY,"Which river is known as the ""River of Life"" in Egypt. ",Mississippi,FALSE,Nile,TRUE,Amazon,FALSE,Ganges,FALSE
62,geography,EASY,What is the tallest building in the world. ,Shanghai Tower,FALSE,One World Trade Center,FALSE,Burj Khalifa,TRUE,Empire State Building,FALSE
63,geography,EASY,What is the largest lake in Africa. ,Lake Tanganyika,FALSE,Lake Victoria,TRUE,Lake Malawi,FALSE,Lake Chad,FALSE
64,geography,EASY,Which country is famous for its maple syrup. ,USA,FALSE,Canada,TRUE,Mexico,FALSE,France,FALSE
65,geography,EASY,What is the capital of Sweden. ,Stockholm,TRUE,Gothenburg,FALSE,Uppsala,FALSE,Malm?,FALSE
66,geography,EASY,What is the smallest ocean in the world. ,Atlantic Ocean,FALSE,Pacific Ocean,FALSE,Arctic Ocean,TRUE,Indian Ocean,FALSE
67,geography,EASY,What is the capital of Norway. ,Oslo,TRUE,Bergen,FALSE,Stavanger,FALSE,Trondheim,FALSE
68,geography,EASY,Which country is known for the Great Wall. ,China,TRUE,Japan,FALSE,India,FALSE,Korea,FALSE
69,geography,EASY,What is the longest river in North America. ,Colorado River,FALSE,Mississippi River,FALSE,Yukon River,FALSE,Missouri River,TRUE
70,geography,EASY,What is the capital of Portugal. ,Coimbra,FALSE,Porto,FALSE,Braga,FALSE,Lisbon,TRUE
71,geography,EASY,Which continent has the Amazon rainforest. ,North America,FALSE,Asia,FALSE,South America,TRUE,Africa,FALSE
72,geography,EASY,What is the capital of the Philippines. ,Davao,FALSE,Manila,TRUE,Cebu,FALSE,Quezon City,FALSE
73,geography,EASY,Which country is famous for its pyramids and sphinx. ,Peru,FALSE,Egypt,TRUE,Greece,FALSE,Mexico,FALSE
74,geography,EASY,What is the capital of Ireland. ,Belfast,FALSE,Dublin,TRUE,Cork,FALSE,Galway,FALSE
75,geography,EASY,"Which city is known as the ""City of Love."" ",New York,FALSE,Rome,FALSE,Venice,FALSE,Paris,TRUE
76,geography,EASY,What is the capital of Finland. ,Oulu,FALSE,Tampere,FALSE,Espoo,FALSE,Helsinki,TRUE
77,geography,EASY,Which country is famous for its cheese. ,France,TRUE,Spain,FALSE,Italy,FALSE,Germany,FALSE
78,geography,EASY,What is the capital of Indonesia. ,Jakarta,TRUE,Bali,FALSE,Bandung,FALSE,Singapore,FALSE
79,geography,EASY,"Which mountain is known as the ""Matterhorn."" ",Cervin,TRUE,K2,FALSE,Mont Blanc,FALSE,Everest,FALSE
80,geography,EASY,What is the capital of New Zealand. ,Hamilton,FALSE,Christchurch,FALSE,Wellington,TRUE,Auckland,FALSE
81,geography,EASY,Which country is known for its chocolates. ,Switzerland,TRUE,France,FALSE,Germany,FALSE,Italy,FALSE
82,geography,EASY,What is the capital of Rwanda. ,Kigali,TRUE,Butare,FALSE,Gisenyi,FALSE,Musanze,FALSE
83,geography,EASY,Which desert is located in Africa. ,Great Basin,FALSE,Atacama,FALSE,Sahara,TRUE,Gobi,FALSE
84,geography,EASY,What is the capital of Bangladesh. ,Dhaka,TRUE,Comilla,FALSE,Chittagong,FALSE,Khulna,FALSE
85,geography,EASY,Which country is known for the Eiffel Tower. ,USA,FALSE,Spain,FALSE,Germany,FALSE,France,TRUE
86,geography,EASY,What is the capital of Serbia. ,Zagreb,FALSE,Pristina,FALSE,Budapest,FALSE,Belgrade,TRUE
87,geography,EASY,What is the main language spoken in Brazil. ,French,FALSE,Portuguese,TRUE,Italian,FALSE,Spanish,FALSE
88,geography,EASY,Which country is famous for its tulips. ,France,FALSE,Germany,FALSE,Belgium,FALSE,Netherlands,TRUE
89,geography,EASY,What is the capital of Malaysia. ,Penang,FALSE,Kuala Lumpur,TRUE,Sabah,FALSE,Malacca,FALSE
90,geography,EASY,Which river is the longest in Africa. ,Amazon,FALSE,Congo,FALSE,Zambezi,FALSE,Nile,TRUE
91,geography,EASY,What is the capital of Chile. ,Concepcion,FALSE,La Serena,FALSE,Valparaiso,FALSE,Santiago,TRUE
92,geography,EASY,"Which continent is known as the ""Land Down Under."" ",North America,FALSE,Australia,TRUE,Asia,FALSE,Europe,FALSE
93,geography,EASY,What is the capital of Afghanistan. ,Bamiyan,FALSE,Herat,FALSE,Kabul,TRUE,Mazar-i-Sharif,FALSE
94,geography,EASY,Which country is home to the ancient city of Petra. ,Jordan,TRUE,Egypt,FALSE,Turkey,FALSE,Israel,FALSE
95,geography,EASY,What is the capital of Uzbekistan. ,Samarqand,FALSE,Tashkent,TRUE,Bukhara,FALSE,Khiva,FALSE
96,geography,EASY,What is the capital city of Iceland. ,Hafnarfjordur,FALSE,Akranes,FALSE,Reykjavik,TRUE,Kopavogur,FALSE
97,geography,EASY,What is the capital of Armenia. ,Tbilisi,FALSE,Baku,FALSE,Yerevan,TRUE,Batumi,FALSE
98,geography,EASY,Which river runs through Baghdad. ,Tigris,FALSE,Nile,FALSE,Euphrates,TRUE,Indus,FALSE
99,geography,EASY,What is the capital of Belarus. ,Brest,FALSE,Vitebsk,FALSE,Grodno,FALSE,Minsk,TRUE
100,geography,EASY,What is the capital of Mongolia. ,Darkhan,FALSE,Dornod,FALSE,Erdenet,FALSE,Ulaanbaatar,TRUE
101,geography,EASY,Which country is known for its ancient ruins of Machu Picchu. ,Chile,FALSE,Argentina,FALSE,Brazil,FALSE,Peru,TRUE
102,geography,EASY,What is the capital of Libya. ,Misrata,FALSE,Tripoli,TRUE,Al Bayda,FALSE,Benghazi,FALSE
103,geography,EASY,Which continent is home to the Amazon River. ,Africa,FALSE,Europe,FALSE,South America,TRUE,North America,FALSE
104,geography,EASY,What is the capital of South Korea. ,Seoul,TRUE,Jeju,FALSE,Busan,FALSE,Incheon,FALSE
105,geography,EASY,"Which mountain range is known as the ""Himalayas of the West."" ",Alps,FALSE,Rocky Mountains,FALSE,Andes,TRUE,Ural Mountains,FALSE
106,geography,EASY,What is the capital of Denmark. ,Aarhus,FALSE,Copenhagen,TRUE,Esbjerg,FALSE,Odense,FALSE
107,geography,EASY,Which country is famous for its coffee. ,Brazil,FALSE,Colombia,FALSE,Vietnam,FALSE,Ethiopia,TRUE
108,geography,EASY,What is the capital of Kazakhstan. ,Aktobe,FALSE,Almaty,FALSE,Astana,TRUE,Shymkent,FALSE
109,geography,EASY,"Which city is known as the ""Windy City."" ",Chicago,TRUE,Los Angeles,FALSE,New York,FALSE,Houston,FALSE
110,geography,EASY,What is the capital of Nepal. ,Lalitpur,FALSE,Biratnagar,FALSE,Kathmandu,TRUE,Pokhara,FALSE
111,geography,EASY,What is the capital of Belarus. ,Vitebsk,FALSE,Brest,FALSE,Minsk,TRUE,Grodno,FALSE
112,geography,EASY,Which ocean is the Atlantic Ocean located in. ,Western Hemisphere,TRUE,Southern Hemisphere,FALSE,Eastern Hemisphere,FALSE,Northern Hemisphere,FALSE
113,geography,EASY,What is the capital of Sri Lanka. ,Kandy,FALSE,Sri Jayawardenepura Kotte,TRUE,Colombo,FALSE,Galle,FALSE
114,geography,EASY,Which continent has the fewest countries. ,Europe,FALSE,Australia,FALSE,South America,FALSE,Antarctica,TRUE
115,geography,EASY,What is the capital of Georgia (country). ,Zugdidi,FALSE,Batumi,FALSE,Tbilisi,TRUE,Kutaisi,FALSE
116,geography,EASY,Which river flows through Egypt and Sudan. ,Congo,FALSE,Nile,TRUE,Mississippi,FALSE,Amazon,FALSE
117,geography,EASY,What is the capital of Panama. ,Panama City,TRUE,David,FALSE,Colon,FALSE,Santiago,FALSE
118,geography,EASY,Which mountain range is the longest in the world. ,Himalayas,FALSE,Alps,FALSE,Rocky Mountains,FALSE,Andes,TRUE
119,geography,EASY,What is the capital of Cyprus. ,Nicosia,TRUE,Limassol,FALSE,Larnaca,FALSE,Famagusta,FALSE
120,geography,EASY,Which country is known for its ancient ruins of Petra. ,Syria,FALSE,Jordan,TRUE,Iraq,FALSE,Saudi Arabia,FALSE
121,geography,EASY,What is the capital of the United Arab Emirates. ,Abu Dhabi,TRUE,Sharjah,FALSE,Ajman,FALSE,Dubai,FALSE
122,geography,EASY,Which country has the largest number of islands. ,Indonesia,FALSE,Sweden,TRUE,Finland,FALSE,Philippines,FALSE
123,geography,EASY,What is the capital of Azerbaijan. ,Ganja,FALSE,Baku,TRUE,Mingachevir,FALSE,Lankaran,FALSE
124,geography,EASY,Which desert is located in northern Africa. ,Gobi,FALSE,Atacama,FALSE,Great Basin,FALSE,Sahara,TRUE
125,geography,EASY,What is the capital of Botswana. ,Molepolole,FALSE,Gaborone,TRUE,Maun,FALSE,Francistown,FALSE
126,geography,EASY,Which country is home to the city of Marrakech. ,Algeria,FALSE,Tunisia,FALSE,Morocco,TRUE,Egypt,FALSE
127,geography,EASY,What is the capital of Kuwait. ,Kuwait City,TRUE,Ahmadi,FALSE,Hawally,FALSE,Salmiya,FALSE
128,geography,EASY,Which river flows through Rome. ,Arno,FALSE,Adige,FALSE,Tiber,TRUE,Po,FALSE
129,geography,EASY,What is the capital of the Czech Republic. ,Prague,TRUE,Plzen,FALSE,Ostrava,FALSE,Brno,FALSE
130,geography,EASY,Which country has the most UNESCO World Heritage Sites. ,India,FALSE,Italy,TRUE,Spain,FALSE,China,FALSE
131,geography,EASY,What is the capital of Iceland. ,Hafnarfjordur,FALSE,Reykjavik,TRUE,Akranes,FALSE,Kopavogur,FALSE
132,geography,EASY,What is the capital of Jamaica. ,Montego Bay,FALSE,Ocho Rios,FALSE,Kingston,TRUE,Negril,FALSE
133,geography,EASY,"Which city is known as the ""City of Bridges."" ",Venice,FALSE,San Francisco,FALSE,Pittsburgh,TRUE,Amsterdam,FALSE
134,geography,EASY,What is the capital of Estonia. ,Narva,FALSE,Tallinn,TRUE,Tartu,FALSE,Parnu,FALSE
135,geography,EASY,What is the capital of Haiti. ,Port-au-Prince,TRUE,Cap-Haitien,FALSE,Les Cayes,FALSE,Jacmel,FALSE
136,geography,EASY,Which continent is the country of Madagascar located. ,Asia,FALSE,Africa,TRUE,South America,FALSE,Australia,FALSE
137,geography,EASY,What is the capital of Somalia. ,Garowe,FALSE,Mogadishu,TRUE,Boosaaso,FALSE,Berbera,FALSE
138,geography,EASY,Which country is known for its bamboo forests. ,Thailand,FALSE,Japan,FALSE,China,TRUE,India,FALSE
139,geography,EASY,What is the capital of Libya. ,Misrata,FALSE,Tripoli,TRUE,Al Bayda,FALSE,Benghazi,FALSE
140,geography,EASY,"Which mountain is known as the ""Roof of Africa."" ",K2,FALSE,Atlas,FALSE,Everest,FALSE,Kilimanjaro,TRUE
141,geography,EASY,What is the capital of the Maldives. ,Thulusdhoo,FALSE,Mal��,TRUE,Addu City,FALSE,Maafushi,FALSE
142,geography,EASY,Which city is considered the cultural capital of Italy. ,Naples,FALSE,Rome,FALSE,Milan,FALSE,Florence,TRUE
143,geography,EASY,What is the capital of Zambia. ,Ndola,FALSE,Livingstone,FALSE,Kitwe,FALSE,Lusaka,TRUE
144,geography,EASY,Which country is known for its castles and tartan. ,Ireland,FALSE,England,FALSE,Scotland,TRUE,Wales,FALSE
145,geography,EASY,What is the capital of Algeria. ,Algiers,TRUE,Annaba,FALSE,Constantine,FALSE,Oran,FALSE
146,geography,EASY,What is the capital of Bulgaria. ,Plovdiv,FALSE,Ruse,FALSE,Burgas,FALSE,Sofia,TRUE
147,geography,EASY,Which ocean is to the east of Africa. ,Arctic Ocean,FALSE,Atlantic Ocean,FALSE,Pacific Ocean,FALSE,Indian Ocean,TRUE
148,geography,EASY,What is the capital of Mongolia. ,Darkhan,FALSE,Erdenet,FALSE,Ulaanbaatar,TRUE,Dornod,FALSE
149,geography,EASY,Which river is the main waterway in Vietnam. ,Red River,FALSE,Mekong,TRUE,Amazon,FALSE,Ganges,FALSE
150,geography,EASY,What is the capital of Syria. ,Homs,FALSE,Lattakia,FALSE,Damascus,TRUE,Aleppo,FALSE
151,geography,EASY,Which country is known for the Great Barrier Reef. ,Thailand,FALSE,Brazil,FALSE,Australia,TRUE,USA,FALSE
152,geography,EASY,What is the capital of Vietnam. ,Da Nang,FALSE,Hanoi,TRUE,Nha Trang,FALSE,Hochiminh City,FALSE
153,geography,EASY,Which continent is Greenland part of. ,North America,TRUE,Africa,FALSE,Asia,FALSE,Europe,FALSE
154,geography,EASY,What is the capital of Armenia. ,Vagharshapat,FALSE,Vanadzor,FALSE,Yerevan,TRUE,Gyumri,FALSE
155,geography,EASY,Which river is the longest in Europe. ,Volga,TRUE,Rhine,FALSE,Seine,FALSE,Danube,FALSE
156,geography,EASY,What is the capital of Bolivia. ,Cochabamba,FALSE,Sucre,FALSE,Santa Cruz,FALSE,La Paz,TRUE
157,geography,EASY,Which country is known for its fjords. ,Norway,TRUE,Sweden,FALSE,Iceland,FALSE,Denmark,FALSE
158,geography,EASY,What is the capital of Qatar. ,Doha,TRUE,Abu Dhabi,FALSE,Doha,FALSE,Riyadh,FALSE
159,geography,EASY,Which mountain is the highest in Africa. ,Simien Mountains,FALSE,Mount Kenya,FALSE,Atlas Mountains,FALSE,Mount Kilimanjaro,TRUE
160,geography,EASY,What is the capital of Egypt. ,Luxor,FALSE,Giza,FALSE,Cairo,TRUE,Alexandria,FALSE
161,geography,EASY,Which country is home to the ancient city of Petra. ,Syria,FALSE,Jordan,TRUE,Saudi Arabia,FALSE,Iran,FALSE
162,geography,EASY,What is the capital of Tanzania. ,Dodoma,TRUE,Arusha,FALSE,Mbeya,FALSE,Dar es Salaam,FALSE
163,geography,EASY,What is the capital of Finland. ,Tampere,FALSE,Oulu,FALSE,Espoo,FALSE,Helsinki,TRUE
164,geography,EASY,Which desert is the largest hot desert in the world. ,Sahara,TRUE,Atacama,FALSE,Arabian,FALSE,Gobi,FALSE
165,geography,EASY,What is the capital of the Philippines. ,Davao,FALSE,Iloilo,FALSE,Manila,TRUE,Cebu,FALSE
166,geography,EASY,Which country is known for the Taj Mahal. ,India,TRUE,China,FALSE,Thailand,FALSE,Japan,FALSE
167,geography,EASY,What is the capital of Uruguay. ,Montevideo,TRUE,Salto,FALSE,Colonia del Sacramento,FALSE,Punta del Este,FALSE
168,geography,EASY,Which is the largest island in the Mediterranean Sea. ,Crete,FALSE,Sicily,TRUE,Sardinia,FALSE,Cyprus,FALSE
169,geography,EASY,What is the capital of Bahrain. ,Muharraq,FALSE,Sitra,FALSE,Manama,TRUE,Riffa,FALSE
170,geography,EASY,Which country is known for its wine production. ,USA,FALSE,Argentina,FALSE,Australia,FALSE,France,TRUE
171,geography,EASY,What is the capital of Malta. ,St. Julian's,FALSE,Sliema,FALSE,Birkirkara,FALSE,Valletta,TRUE
172,geography,EASY,Which river runs through Baghdad. ,Euphrates,FALSE,Indus,FALSE,Tigris,TRUE,Amazon,FALSE
173,geography,EASY,What is the capital of Mozambique. ,Tete,FALSE,Maputo,TRUE,Beira,FALSE,Nampula,FALSE
174,geography,EASY,Which country has the most pyramids. ,Sudan,TRUE,Egypt,FALSE,Mexico,FALSE,Peru,FALSE
175,geography,EASY,What is the capital of Zambia. ,Kitwe,FALSE,Ndola,FALSE,Livingstone,FALSE,Lusaka,TRUE
176,geography,EASY,Which continent is the Sahara Desert located in. ,Asia,FALSE,Africa,TRUE,Australia,FALSE,North America,FALSE
177,geography,EASY,What is the capital of Barbados. ,St. James,FALSE,Holetown,FALSE,Speightstown,FALSE,Bridgetown,TRUE
178,geography,EASY,Which country is known for its tulips. ,Germany,FALSE,Netherlands,TRUE,France,FALSE,Belgium,FALSE
179,geography,EASY,What is the capital of Nepal. ,Kathmandu,TRUE,Lalitpur,FALSE,Pokhara,FALSE,Biratnagar,FALSE
180,geography,EASY,Which ocean is the second largest in the world. ,Atlantic Ocean,TRUE,Pacific Ocean,FALSE,Indian Ocean,FALSE,Arctic Ocean,FALSE
181,geography,EASY,What is the capital of the Czech Republic. ,Brno,FALSE,Ostrava,FALSE,Plzen,FALSE,Prague,TRUE
182,geography,EASY,"Which continent is known as ""the Dark Continent."" ",Africa,TRUE,Asia,FALSE,South America,FALSE,Australia,FALSE
183,geography,EASY,What is the capital of Latvia. ,Riga,TRUE,Liepa,FALSE,Jelgava,FALSE,Daugavpils,FALSE
184,geography,EASY,Which country is famous for its chocolate. ,Belgium,TRUE,France,FALSE,Germany,FALSE,Switzerland,FALSE
185,geography,EASY,What is the capital of Vietnam. ,Da Nang,FALSE,Hanoi,TRUE,Nha Trang,FALSE,Ho Chi Minh City,FALSE
186,geography,EASY,Which mountain range runs along the border between the USA and Canada. ,Alps,FALSE,Appalachians,FALSE,Andes,FALSE,Rocky Mountains,TRUE
187,geography,EASY,What is the capital of Syria. ,Homs,FALSE,Aleppo,FALSE,Damascus,TRUE,Lattakia,FALSE
188,geography,EASY,Which river flows through London. ,Thames,TRUE,Seine,FALSE,Rhine,FALSE,Danube,FALSE
189,geography,EASY,What is the capital of South Sudan. ,Juba,TRUE,Wau,FALSE,Yei,FALSE,Malakal,FALSE
190,geography,EASY,What is the capital of Somalia. ,Garowe,FALSE,Mogadishu,TRUE,Boosaaso,FALSE,Berbera,FALSE
191,geography,EASY,Which is the smallest continent. ,Europe,FALSE,Asia,FALSE,Australia,TRUE,Africa,FALSE
192,geography,EASY,What is the capital of Indonesia. ,Jakarta,TRUE,Bandung,FALSE,Singapore,FALSE,Bali,FALSE
193,geography,EASY,"Which city is known as the ""City of Angels."" ",Mexico City,FALSE,Sao Paulo,FALSE,Los Angeles,TRUE,Tokyo,FALSE
194,geography,EASY,What is the capital of Kuwait. ,Hawalli,FALSE,Kuwait City,TRUE,Ahmadi,FALSE,Salmiya,FALSE
195,geography,EASY,Which country has the most natural lakes. ,India,FALSE,USA,FALSE,Canada,TRUE,Russia,FALSE
196,geography,EASY,What is the capital of Ghana. ,Tamale,FALSE,Accra,TRUE,Sekondi-Takoradi,FALSE,Kumasi,FALSE
197,geography,EASY,Which ocean is the largest in the world. ,Arctic Ocean,FALSE,Indian Ocean,FALSE,Pacific Ocean,TRUE,Atlantic Ocean,FALSE
198,geography,EASY,What is the capital of Afghanistan. ,Bamiyan,FALSE,Herat,FALSE,Mazar-i-Sharif,FALSE,Kabul,TRUE
199,geography,EASY,"Which mountain is known as the ""Matterhorn."" ",Everest,FALSE,K2,FALSE,Mont Blanc,FALSE,Cervin,TRUE
200,geography,MEDIUM,What is the longest river in South America. ,Paran��,FALSE,Orinoco,FALSE,Amazon,TRUE,Madeira,FALSE
201,geography,MEDIUM,"Which country is known as the ""Land of the Rising Sun."" ",China,FALSE,Korea,FALSE,Japan,TRUE,Thailand,FALSE
202,geography,MEDIUM,What is the capital of Kazakhstan. ,Almaty,FALSE,Astana,TRUE,Shymkent,FALSE,Aktobe,FALSE
203,geography,MEDIUM,Which continent is Mount Everest located in. ,Africa,FALSE,Europe,FALSE,Asia,TRUE,North America,FALSE
204,geography,MEDIUM,What is the capital of Iceland. ,Kopavogur,FALSE,Akranes,FALSE,Hafnarfjordur,FALSE,Reykjavik,TRUE
205,geography,MEDIUM,What is the capital city of Canada. ,Vancouver,FALSE,Ottawa,TRUE,Toronto,FALSE,Montreal,FALSE
206,geography,MEDIUM,Which country is known for its ancient ruins of Machu Picchu. ,Peru,TRUE,Chile,FALSE,Argentina,FALSE,Brazil,FALSE
207,geography,MEDIUM,What is the capital of Ecuador. ,Guayaquil,FALSE,Cuenca,FALSE,Quito,TRUE,Ambato,FALSE
208,geography,MEDIUM,Which desert is the largest in the world. ,Arabian,FALSE,Sahara,FALSE,Gobi,FALSE,Antarctic Desert,TRUE
209,geography,MEDIUM,What is the capital of Afghanistan. ,Bamiyan,FALSE,Herat,FALSE,Mazar-i-Sharif,FALSE,Kabul,TRUE
210,geography,MEDIUM,What is the currency of Brazil. ,Peso,FALSE,Yuan,FALSE,Real,TRUE,Dollar,FALSE
211,geography,MEDIUM,"Which city is known as the ""Big Apple."" ",Houston,FALSE,Chicago,FALSE,New York City,TRUE,Los Angeles,FALSE
